workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,native-country,income,age_bin,hours_bin
4,201743,15,1,4,8,3,4,0,0,0,39,0,0,1
4,156736,0,12,4,12,4,4,0,0,0,39,0,0,0
6,47261,15,1,2,5,0,4,1,0,0,39,0,2,2
4,150693,11,15,6,1,1,4,0,0,0,39,0,3,2
2,233734,12,5,0,10,1,2,0,0,0,39,1,3,1
7,35969,12,5,2,10,0,4,1,0,0,39,1,2,2
4,159550,11,15,0,1,1,2,0,0,0,39,0,2,1
4,190823,15,1,4,8,3,2,0,0,0,39,0,1,1
4,213378,11,15,5,12,1,4,0,0,0,39,0,3,1
4,257500,11,15,5,7,3,2,0,0,0,39,0,0,1
2,488706,15,1,2,6,0,4,1,0,0,39,0,2,1
2,239405,4,9,0,8,2,2,0,0,0,14,0,3,1
1,105189,11,15,0,1,1,4,1,4865,0,39,0,1,2
7,109735,11,15,0,1,1,4,0,0,0,39,0,3,1
4,172942,15,1,0,8,3,4,1,0,0,39,0,2,1
2,209899,12,5,4,13,1,2,0,8614,0,39,1,2,2
5,87745,15,1,4,4,1,4,1,0,0,39,0,1,2
4,187881,15,1,2,12,0,4,1,3942,0,39,0,2,1
4,234125,11,15,2,8,0,4,1,0,0,39,0,3,1
4,272944,11,15,4,14,1,4,1,0,0,39,0,2,2
2,129232,11,15,4,1,3,4,1,0,0,39,0,0,1
4,100345,9,4,4,3,1,4,1,13550,0,39,1,0,2
6,195835,15,1,0,3,1,4,1,0,0,39,0,3,2
4,251854,1,13,4,1,3,2,0,0,0,39,0,0,1
4,103474,11,15,2,12,5,4,0,0,0,39,0,2,1
4,22042,8,2,4,10,1,4,0,0,0,39,0,2,1
4,343721,9,4,2,10,0,4,1,0,0,39,1,2,1
4,232368,15,1,4,8,3,4,0,0,0,39,0,0,1
4,174478,0,12,4,8,1,4,1,0,0,39,0,3,1
4,282023,9,4,2,12,0,4,1,15024,0,39,1,3,2
4,274690,9,4,4,1,1,4,1,0,0,39,0,1,2
4,251675,11,15,2,3,0,4,1,0,0,8,0,3,1
0,647882,11,15,2,0,0,4,1,0,0,0,0,1,1
4,128367,15,1,0,10,4,4,1,3325,0,39,0,3,2
4,37380,15,1,0,1,4,4,0,0,0,39,0,1,1
4,173730,11,15,2,12,0,4,1,0,0,39,0,1,2
4,353824,15,1,0,10,1,4,1,0,0,39,1,2,2
4,225890,15,1,4,8,2,4,0,0,0,39,0,0,1
7,147147,9,4,4,1,1,2,0,0,0,39,0,0,0
4,233780,8,2,0,1,1,2,0,2202,0,39,0,3,1
4,394927,8,2,2,8,0,4,1,0,0,0,0,1,1
2,188682,9,4,3,10,1,4,0,0,0,39,0,1,1
0,115209,14,6,3,0,4,1,0,0,0,40,0,3,1
4,277192,4,9,2,5,5,4,0,0,0,26,0,2,1
4,314182,11,15,4,8,1,4,0,0,0,39,0,0,1
4,220776,12,5,2,4,0,4,1,0,0,39,1,2,1
2,189269,11,15,4,11,3,4,1,0,0,39,0,1,1
4,35429,11,15,2,6,0,4,1,0,2042,39,0,2,1
4,154374,9,4,2,4,0,4,1,0,2415,39,1,2,2
4,161460,9,4,4,5,1,4,1,0,0,39,0,3,1
4,251487,5,10,6,7,1,0,0,0,0,39,0,3,1
4,177531,11,15,4,12,4,2,0,0,0,39,0,1,1
4,53942,9,4,2,7,0,4,1,0,0,39,0,0,1
4,113481,11,15,0,3,1,4,1,0,0,39,0,2,1
4,361324,0,12,2,3,0,4,1,0,0,39,0,3,1
4,330087,9,4,2,4,0,4,1,0,0,39,1,2,2
4,276221,10,7,2,10,0,4,1,0,0,39,0,1,1
4,121055,15,1,4,12,1,4,1,0,0,39,0,2,2
4,118696,11,15,2,3,0,4,1,0,0,39,0,3,1
6,289741,15,1,2,12,0,4,1,0,0,39,0,3,0
4,238401,15,1,4,12,3,4,0,0,0,39,0,0,1
4,262038,4,9,3,5,4,4,1,0,0,26,0,2,1
6,26911,5,10,6,8,1,4,0,0,0,39,0,3,3
4,161155,7,3,2,10,0,4,1,0,0,39,0,1,2
4,252519,9,4,2,6,0,2,1,0,0,14,1,2,1
4,43712,11,15,2,4,0,4,1,7298,0,39,1,2,1
0,167826,9,4,2,0,0,4,1,0,0,39,0,4,1
4,188900,9,4,2,4,5,4,0,0,0,39,0,1,1
4,120057,7,3,2,4,0,4,1,4386,0,39,1,2,2
4,134113,9,4,4,1,1,4,1,0,0,39,0,0,1
2,165822,15,1,0,14,4,4,1,0,0,39,0,2,1
4,99161,0,12,4,8,3,4,1,0,0,39,0,0,0
2,74581,9,4,0,10,4,4,1,0,0,39,0,2,3
4,304643,15,1,4,12,3,4,1,0,0,39,0,0,0
4,121821,3,8,2,8,0,3,1,0,0,6,0,3,1
4,154863,11,15,4,1,4,2,1,0,0,39,0,0,1
2,365430,15,1,2,1,0,4,1,0,0,2,1,2,1
4,183111,8,2,2,7,0,4,1,0,0,39,0,1,1
4,50178,15,1,4,12,3,4,1,0,0,39,0,1,1
4,186845,14,6,2,10,0,4,1,0,0,39,1,1,2
4,159908,2,14,4,7,1,4,1,0,0,39,0,3,1
4,162189,11,15,4,7,3,4,0,1831,0,29,0,2,1
4,128509,11,15,3,7,1,4,0,0,0,8,0,1,1
4,143032,12,5,4,10,3,4,0,0,0,39,0,0,1
4,382368,1,13,2,3,0,4,1,0,0,39,0,1,1
4,210013,11,15,2,14,0,4,1,0,0,39,0,2,2
4,293928,11,15,4,1,3,4,0,0,0,39,0,0,0
4,208503,15,1,4,14,3,4,1,0,0,39,0,0,0
7,191841,9,4,4,1,1,4,0,8614,0,39,1,2,1
6,355978,14,6,2,10,0,4,1,99999,0,39,1,2,1
2,202738,11,15,2,1,5,4,0,0,0,39,0,3,1
2,144322,8,2,4,1,1,4,0,0,0,39,0,2,2
6,155141,9,4,2,3,0,4,1,0,2377,39,1,4,0
4,160120,0,12,4,14,3,1,1,0,0,39,0,0,1
5,190450,11,15,2,12,0,1,1,0,0,11,0,1,1
4,212900,11,15,2,3,0,4,1,0,0,39,0,2,1
4,115677,9,4,4,13,1,4,1,0,0,39,0,1,1
4,252250,1,13,0,7,1,4,1,0,0,39,0,2,3
4,212041,11,15,4,3,1,4,1,0,0,39,0,1,2
7,198145,9,4,2,1,0,4,1,0,0,39,1,3,1
2,113658,15,1,2,1,5,4,0,0,0,39,0,3,1
4,32426,15,1,4,12,1,4,1,0,0,39,0,0,1
4,98791,15,1,2,12,0,4,1,0,0,39,1,3,1
4,203828,6,11,2,14,0,4,1,0,0,39,0,2,3
7,186634,2,14,4,4,1,4,1,0,0,39,1,0,2
6,125147,0,12,2,14,0,4,1,0,0,39,0,3,2
4,247455,9,4,2,12,5,4,0,5178,0,39,1,1,2
4,97215,15,1,5,12,4,4,0,0,0,39,0,0,1
4,330826,8,2,2,10,5,4,0,0,0,39,0,2,1
4,200802,15,1,4,13,1,4,0,0,0,39,0,1,1
4,156266,11,15,4,12,3,0,1,0,0,39,0,1,0
6,72257,15,1,2,12,0,4,1,0,0,39,0,3,2
4,363087,11,15,5,7,4,2,0,0,0,39,0,2,1
4,25955,15,1,4,3,3,0,1,0,0,39,0,1,1
4,334633,11,15,0,1,1,4,0,0,0,39,0,0,1
4,109162,12,5,4,10,1,4,0,0,0,39,0,1,2
4,569761,8,2,2,6,0,2,1,0,0,39,0,2,1
4,209900,9,4,2,3,0,4,1,0,0,39,0,1,1
7,272986,7,3,4,1,3,2,0,0,0,39,0,1,0
0,52267,12,5,2,0,0,4,1,0,0,39,0,3,0
4,82946,11,15,4,12,1,4,0,0,0,39,0,2,1
4,104651,9,4,2,3,0,4,1,0,0,39,0,3,2
2,58441,9,4,4,10,1,4,0,0,0,39,0,0,1
2,269733,11,15,5,8,1,4,1,0,0,39,0,2,1
0,128453,11,15,4,0,3,4,0,0,0,39,0,0,1
4,179468,11,15,0,3,1,4,1,0,0,39,0,2,1
4,183081,15,1,4,4,1,4,1,0,0,39,0,2,1
4,102938,9,4,4,8,4,1,0,0,0,40,0,2,1
0,157289,1,13,4,0,4,4,1,0,0,39,0,1,1
4,359828,9,4,2,10,0,4,1,0,0,39,1,0,2
4,155659,11,15,0,8,4,4,0,0,0,39,0,1,1
4,585203,9,4,2,4,5,4,0,7688,0,39,1,0,2
4,173601,9,4,2,7,0,4,1,0,0,39,0,3,1
6,214541,11,15,0,14,1,4,1,0,1590,39,0,2,1
6,163352,14,6,2,10,0,4,1,0,0,39,1,2,4
6,153976,11,15,2,14,0,4,1,0,0,39,0,2,2
2,247676,12,5,0,10,4,4,0,5455,0,39,0,2,2
7,155372,12,5,0,10,1,4,0,0,0,39,0,2,1
4,329733,15,1,4,4,1,4,1,0,0,39,0,3,1
4,162576,7,3,2,13,0,4,1,0,0,39,1,3,1
4,176520,11,15,4,1,1,4,1,0,0,39,0,1,2
7,226885,11,15,4,14,1,4,1,0,0,39,0,3,1
4,120781,0,12,4,8,3,4,1,0,0,39,0,0,0
4,375827,11,15,4,6,2,4,1,0,0,39,0,1,1
4,205504,11,15,0,7,1,4,1,0,0,39,0,2,0
4,198813,11,15,4,6,3,2,0,0,0,39,0,1,1
5,254291,9,4,2,4,0,4,1,7298,0,39,1,2,2
4,159908,15,1,2,1,5,4,0,0,0,39,1,3,1
4,40000,9,4,2,12,0,4,1,4064,0,39,0,2,2
4,102874,11,15,6,1,1,4,0,0,0,39,0,4,1
4,117381,9,4,4,4,1,4,1,8614,0,39,1,1,2
4,180239,12,5,6,3,4,1,1,0,0,35,0,4,1
4,539563,15,1,2,4,0,4,1,0,0,39,1,3,2
4,261561,9,4,4,10,1,4,0,0,0,39,0,0,1
4,81057,15,1,4,1,3,4,0,0,0,39,0,1,1
6,160120,9,4,2,12,0,3,1,0,0,0,0,2,2
4,41979,0,12,4,5,3,4,1,0,0,39,0,0,1
4,275110,11,15,2,6,0,2,1,0,0,39,1,1,3
4,265661,11,15,2,14,0,4,1,0,0,39,0,3,1
6,193246,11,15,4,4,1,4,1,0,0,10,0,1,2
4,236543,2,14,2,3,2,4,1,0,0,26,0,1,1
4,29510,15,1,4,8,3,4,0,0,0,39,0,0,0
7,105804,1,13,2,5,0,4,1,0,0,39,0,2,1
4,194604,9,4,4,12,3,4,0,0,0,39,0,0,0
4,1038553,11,15,4,4,1,2,1,0,0,39,0,0,2
2,209320,14,6,4,10,1,4,1,3325,0,39,0,3,1
4,193231,9,4,4,13,1,4,1,3325,0,39,0,1,2
4,307468,14,6,2,10,0,4,1,0,0,39,1,2,1
4,255941,12,5,4,4,1,4,0,10520,0,39,1,2,2
2,107845,7,3,0,11,1,4,0,0,0,39,1,2,2
6,567788,4,9,2,5,0,4,1,0,0,26,0,2,1
4,91857,11,15,2,3,0,4,1,0,0,39,0,2,2
4,732569,6,11,0,1,4,4,0,0,0,39,0,2,1
4,86613,3,8,4,8,1,4,1,0,0,8,0,1,0
4,35961,7,3,0,12,1,4,0,0,0,11,0,2,1
4,114754,11,15,2,1,0,4,1,0,0,39,0,2,1
4,235124,11,15,2,14,0,4,1,99999,0,39,1,1,1
2,218490,11,15,2,11,0,4,1,7688,0,39,1,2,1
4,329426,9,4,4,4,1,4,1,0,0,39,0,1,2
4,181015,11,15,0,7,4,4,0,0,0,39,0,2,2
6,264740,14,6,2,10,0,4,1,0,0,39,1,2,1
4,381153,15,1,4,4,4,4,1,0,0,39,0,1,2
4,189759,9,4,2,4,0,4,1,0,1977,39,1,1,2
4,230467,9,4,4,12,3,4,1,0,1092,11,0,2,1
4,218542,15,1,0,3,4,4,0,0,0,39,0,2,1
4,298507,9,4,2,10,0,4,1,3103,0,39,1,3,1
4,111189,5,10,4,7,1,4,0,0,0,6,0,4,1
4,168997,15,1,2,3,0,4,1,0,0,39,0,0,1
4,168894,15,1,4,1,1,4,0,0,0,39,0,2,1
4,149809,7,3,4,12,3,4,1,0,0,39,0,0,1
4,344073,11,15,5,1,1,4,1,0,0,39,1,1,1
4,416165,15,1,4,12,4,4,0,0,0,39,0,0,1
4,41490,15,1,0,1,4,4,0,0,0,39,0,2,1
4,40269,15,1,2,12,0,4,1,0,0,39,1,3,1
0,243256,6,11,2,0,0,4,1,0,0,39,0,4,0
4,250536,15,1,5,8,4,2,0,0,0,14,0,2,1
1,105586,8,2,2,3,0,1,1,0,0,39,1,2,1
4,51499,8,2,2,3,0,4,1,0,0,39,0,3,1
2,189878,15,1,2,11,0,4,1,0,0,39,0,2,2
4,179481,11,15,4,13,1,4,1,4650,0,39,0,2,2
4,299765,15,1,5,1,2,2,0,0,0,23,0,0,1
5,155664,4,9,2,3,0,4,1,0,0,0,1,2,1
4,54608,9,4,2,1,0,4,1,0,0,39,0,1,1
0,174702,15,1,4,0,1,4,1,0,0,39,0,2,1
6,285020,11,15,2,3,0,4,1,2885,0,39,0,2,1
4,201145,11,15,4,3,1,4,1,0,0,39,0,0,3
4,125796,15,1,2,1,5,2,0,0,0,23,0,3,1
4,249072,11,15,2,14,0,4,1,0,0,39,0,3,2
4,99156,9,4,4,12,1,4,1,0,0,39,0,1,2
7,94754,12,5,2,1,0,4,1,0,0,19,0,2,1
4,111128,9,4,2,10,0,4,1,0,0,39,1,2,2
2,157887,11,15,2,3,0,4,1,0,0,39,0,1,1
4,74194,11,15,2,4,0,4,1,0,0,39,0,2,2
5,168191,15,1,2,3,0,4,1,0,0,39,0,2,1
4,28334,15,1,2,4,0,4,1,0,0,39,1,2,2
4,84278,15,1,2,4,0,4,1,7688,0,0,1,3,2
4,721161,15,1,5,7,1,2,1,0,0,39,0,2,1
4,188069,15,1,2,4,0,4,1,0,0,39,1,2,2
4,145178,15,1,0,3,4,2,0,0,0,39,0,2,1
4,52967,0,12,4,8,3,4,0,0,0,39,0,0,0
4,177578,11,15,4,12,3,4,0,0,0,39,0,0,1
5,185384,15,1,2,4,5,4,0,0,0,39,0,1,1
4,66008,11,15,6,9,1,4,0,0,0,9,0,4,2
4,329059,9,4,4,3,1,4,1,0,0,39,0,3,2
2,348802,11,15,2,1,0,2,1,0,0,39,0,1,1
4,34233,11,15,2,5,0,4,1,0,0,39,0,2,2
4,509629,11,15,4,8,3,4,0,0,0,39,0,0,1
4,27956,14,6,2,10,0,1,1,0,0,30,0,1,4
2,83286,12,5,2,10,5,4,0,0,0,39,1,2,1
4,309098,8,2,4,10,1,4,1,0,0,39,0,0,1
4,188950,12,5,2,4,0,4,1,0,0,39,1,2,2
4,224217,11,15,4,14,1,4,1,0,0,39,0,0,1
4,222899,8,2,0,10,4,4,0,0,0,39,0,4,1
6,123306,14,6,2,10,0,4,1,0,0,39,1,2,2
1,279337,11,15,2,1,0,4,1,0,0,39,0,3,1
4,347166,10,7,4,10,1,4,1,0,0,39,1,1,2
2,251396,7,3,2,10,0,4,1,0,0,2,1,2,2
5,143034,0,12,4,8,3,4,1,0,0,39,0,0,0
4,57635,8,2,2,12,5,4,0,0,0,39,1,0,2
2,162651,9,4,0,10,1,4,1,0,0,33,0,1,1
4,28334,12,5,0,4,1,4,0,0,0,39,1,3,1
2,84570,15,1,4,1,3,0,0,0,0,39,0,2,1
4,181091,9,4,2,1,0,4,1,0,0,20,1,1,2
2,117496,12,5,2,10,5,4,0,0,0,39,1,3,1
7,216160,10,7,2,10,0,4,1,0,0,4,1,3,2
5,204447,15,1,0,11,1,4,1,0,0,39,0,2,1
4,374969,0,12,4,14,1,4,1,0,0,39,0,0,2
4,35015,12,5,4,10,1,4,1,0,0,39,0,4,4
4,179869,11,15,2,3,0,4,1,0,0,39,0,2,1
6,137733,9,4,2,5,0,4,1,0,0,39,0,3,2
4,193125,11,15,4,7,1,4,0,0,0,39,0,1,1
4,103649,15,1,4,8,3,2,0,0,0,39,0,1,1
7,54260,10,7,2,10,1,1,1,2885,0,3,0,3,1
4,197932,11,15,2,6,5,4,0,0,0,26,1,1,1
4,249720,9,4,4,1,4,2,0,0,0,39,0,2,1
4,223613,3,8,0,9,4,4,0,0,0,5,0,3,1
4,259865,11,15,4,1,1,4,0,0,0,39,0,0,1
4,301694,11,15,4,3,1,4,1,0,0,26,0,0,1
5,276934,9,4,2,12,0,4,1,0,0,39,1,2,3
4,395512,2,14,2,7,2,3,1,0,0,26,0,0,1
4,168071,11,15,4,3,3,4,1,0,0,39,0,2,1
4,45317,15,1,5,12,3,4,0,0,0,39,0,0,1
6,311177,15,1,4,14,1,2,1,0,0,39,0,2,1
6,190636,15,1,2,3,0,0,1,0,1485,39,1,1,2
4,221336,0,12,6,8,2,1,0,0,0,30,0,3,1
4,120691,15,1,4,8,3,2,1,0,0,0,0,0,1
4,107389,11,15,4,4,3,4,1,0,0,39,0,1,1
4,293440,1,13,4,1,3,4,0,0,0,39,0,0,0
4,145409,11,15,2,7,0,4,1,0,0,39,1,3,1
4,213902,4,9,4,9,2,4,0,0,0,8,0,0,1
4,100099,11,15,3,3,1,4,1,0,0,39,0,3,1
4,191856,12,5,2,12,5,4,0,0,0,39,1,1,2
2,233891,11,15,4,1,4,2,0,0,0,39,0,2,1
6,96073,14,6,2,10,0,4,1,0,0,9,1,3,2
4,474136,11,15,4,3,1,4,1,0,1408,39,0,1,1
6,355856,9,4,2,4,0,1,1,0,0,30,0,2,2
0,144685,15,1,4,0,3,1,0,0,1602,36,0,0,1
6,139212,15,1,0,3,1,4,1,0,0,39,0,2,1
7,143931,9,4,6,10,1,4,0,0,0,39,0,3,1
1,160703,11,15,2,1,0,4,1,0,0,39,0,3,1
4,191291,15,1,4,3,1,4,1,0,0,39,0,1,1
4,68729,15,1,2,12,0,1,1,0,1902,39,1,2,1
4,119986,12,5,2,10,0,4,1,0,0,0,1,3,1
4,227545,15,1,2,12,0,4,1,0,0,39,1,2,2
4,32776,9,4,2,4,0,4,1,0,1977,39,1,2,1
4,228881,15,1,5,7,1,3,1,0,0,39,0,1,1
4,84648,15,1,4,12,3,4,0,0,0,39,0,0,1
1,101996,12,5,0,10,1,4,1,0,0,39,1,3,1
0,68954,11,15,6,0,1,2,0,0,0,39,0,3,0
2,285060,12,5,2,4,0,4,1,0,1977,39,1,2,2
5,209569,11,15,0,12,4,4,0,0,0,39,1,3,2
2,331126,9,4,4,11,3,2,1,0,0,39,0,1,2
4,279872,15,1,0,8,1,4,1,0,0,39,0,1,1
4,150560,9,4,0,1,1,4,0,14084,0,39,1,3,1
2,185647,15,1,2,11,0,4,1,0,0,39,0,1,2
4,128871,5,10,0,7,1,4,0,0,0,39,0,3,3
1,386331,11,15,2,1,0,2,1,0,0,39,0,1,2
4,117814,15,1,0,1,4,4,0,0,0,39,0,3,1
4,220609,15,1,0,13,1,4,0,0,0,39,0,2,2
2,117022,11,15,3,5,4,2,1,0,0,39,0,2,1
5,176751,12,5,0,4,1,4,1,0,0,39,1,2,3
0,76371,11,15,2,0,0,4,1,0,0,39,0,4,1
4,80410,1,13,2,8,0,4,1,0,0,39,0,2,1
4,127202,11,15,0,7,1,4,1,0,0,39,0,1,1
4,121471,1,13,4,12,1,4,0,0,0,39,0,0,1
4,219086,15,1,2,12,0,4,1,0,0,39,0,0,2
4,271571,15,1,2,3,0,4,1,15024,0,39,1,3,2
4,241583,15,1,2,7,0,4,1,0,0,39,0,1,1
4,374253,11,15,5,8,1,4,0,0,0,39,0,0,2
4,214993,11,15,2,3,0,4,1,0,0,39,0,1,1
2,199995,9,4,0,11,1,4,1,0,0,39,1,2,1
4,450924,2,14,2,8,0,4,1,3942,0,39,0,2,1
4,120359,11,15,2,1,0,4,1,0,0,39,0,1,1
4,93125,11,15,2,12,0,4,1,1424,0,39,0,4,1
4,187513,8,2,4,3,4,4,1,0,0,39,0,0,1
4,243569,15,1,6,8,4,4,0,0,0,39,0,3,1
4,295510,11,15,2,4,0,4,1,0,0,39,1,2,2
4,29732,9,4,2,10,5,4,0,0,0,39,0,1,1
4,211743,9,4,4,12,1,4,1,0,0,39,0,1,2
4,251396,7,3,2,4,0,4,1,0,0,39,1,2,3
4,477697,11,15,2,4,0,4,1,0,0,39,0,3,0
4,151584,15,1,2,3,0,4,1,0,0,39,1,2,1
4,193882,9,4,2,4,0,4,1,0,0,39,1,2,1
0,117542,11,15,2,0,0,4,1,1409,0,39,0,4,0
4,242460,9,4,2,4,0,4,1,7688,0,39,1,1,1
4,411395,15,1,2,4,0,4,1,0,0,39,0,1,1
4,191025,15,1,0,1,1,4,0,0,0,39,0,3,2
4,154571,8,2,4,12,4,1,1,0,0,35,0,0,2
4,208657,15,1,0,1,4,4,0,0,0,39,0,1,1
4,29599,15,1,2,14,0,4,1,0,0,39,0,0,1
4,423711,11,15,2,7,0,4,1,0,0,39,0,2,2
4,122000,15,1,4,12,1,4,1,0,0,39,0,1,2
4,148581,11,15,2,14,0,4,1,0,0,39,1,2,2
6,222978,10,7,4,10,1,4,0,0,0,39,0,2,2
4,149118,11,15,0,3,1,4,0,0,0,39,0,1,1
5,218407,15,1,4,4,1,4,1,0,0,5,0,1,3
6,112200,9,4,4,4,1,2,1,10520,0,39,1,2,2
4,85604,11,15,0,3,1,4,1,0,0,39,1,2,1
4,111232,11,15,4,12,3,4,1,0,0,39,0,0,1
4,99199,11,15,2,4,0,4,1,0,0,39,0,0,2
4,199995,6,11,2,3,0,4,1,0,0,39,1,3,2
4,122850,11,15,2,3,0,4,1,0,0,39,0,4,0
0,90557,1,13,2,0,0,4,1,0,0,39,0,4,0
0,271935,1,13,4,0,2,4,0,0,0,39,0,0,0
6,361497,11,15,4,10,1,4,1,0,0,39,0,1,1
2,399020,15,1,4,1,1,4,0,0,0,39,0,0,2
4,345277,9,4,4,13,1,4,0,0,0,39,1,1,2
1,55233,15,1,4,1,2,4,0,0,0,39,0,0,1
6,200515,15,1,2,3,0,4,1,0,0,39,0,1,1
4,188119,11,15,4,6,1,4,0,0,0,39,0,0,1
4,176683,11,15,4,8,1,4,1,0,0,39,0,1,2
4,309178,11,15,4,14,3,4,1,0,0,39,0,0,1
6,40021,11,15,2,5,0,4,1,0,0,39,0,4,1
5,49923,11,15,2,4,0,4,1,0,0,39,0,1,1
0,36635,15,1,4,0,4,4,0,0,0,39,0,2,1
1,325706,14,6,2,10,0,1,1,0,0,19,1,2,2
4,124407,9,4,4,10,1,4,0,0,0,39,0,1,1
6,301568,11,15,2,10,5,4,0,0,0,39,1,2,1
4,339956,11,15,2,14,0,2,1,0,0,39,0,1,2
4,176335,15,1,4,14,1,4,1,0,0,39,0,2,1
4,198452,7,3,0,12,1,4,0,0,0,39,0,1,2
4,213945,9,4,2,12,0,4,1,15024,0,20,1,3,1
4,171807,9,4,0,8,4,4,0,0,0,39,1,2,2
4,362826,11,15,4,6,2,4,1,0,0,39,0,0,2
6,344329,11,15,2,8,0,4,1,0,0,39,0,2,0
4,137678,11,15,4,8,1,4,1,0,0,39,0,1,1
4,175424,15,1,4,1,3,2,0,0,0,39,0,0,1
7,73296,11,15,4,8,4,2,0,1831,0,39,0,1,1
7,137613,12,5,2,10,0,1,1,0,0,36,0,1,0
6,354405,11,15,6,8,1,4,0,0,0,39,0,4,0
4,130057,11,15,2,12,0,4,1,0,0,39,1,1,2
6,362883,11,15,0,3,1,4,1,0,0,39,1,2,2
4,49017,11,15,6,8,1,4,0,0,0,39,0,3,1
4,149943,12,5,4,12,1,1,1,0,0,3,0,2,1
5,99185,9,4,2,10,0,4,1,0,0,39,0,2,2
4,294708,11,15,2,14,0,2,1,0,0,39,1,2,1
4,228238,11,15,4,7,2,4,1,0,0,26,0,0,1
4,156819,11,15,0,6,4,4,0,0,0,39,0,1,1
4,332727,9,4,2,10,0,4,1,0,0,39,1,2,2
4,289944,15,1,4,10,1,4,0,0,0,39,0,0,0
4,116103,11,15,6,4,2,4,1,914,0,39,0,2,1
4,24153,15,1,2,8,5,0,0,0,0,39,0,1,1
4,273425,9,4,2,4,0,4,1,0,0,39,1,2,2
4,231183,11,15,6,4,1,4,0,0,0,39,0,3,1
4,313930,1,13,4,3,1,4,1,0,0,26,0,0,1
4,114483,11,15,2,7,0,4,1,0,0,39,0,1,1
4,162108,9,4,4,1,1,4,0,0,0,39,0,2,1
4,168807,5,10,4,3,1,4,1,0,0,39,0,0,2
2,143828,12,5,0,10,4,2,0,9562,0,39,1,2,1
4,242769,11,15,2,7,0,4,1,3471,0,9,0,4,1
2,111558,15,1,0,7,3,4,0,0,0,39,0,2,1
4,69770,15,1,4,8,3,4,1,0,0,39,0,0,0
4,291981,11,15,0,7,1,4,1,0,0,39,0,2,1
4,102460,15,1,2,1,0,4,1,0,0,39,0,1,1
4,151584,11,15,0,12,3,4,1,0,1876,39,0,2,1
2,287320,12,5,4,10,1,4,1,0,0,39,0,2,1
4,115677,9,4,4,10,1,4,1,0,0,39,0,1,1
4,239632,11,15,4,1,1,4,0,0,0,39,0,1,1
4,409172,9,4,2,4,3,4,1,0,0,39,0,1,2
4,186849,11,15,4,14,2,4,1,0,0,39,0,0,1
4,118861,0,12,2,3,5,3,0,0,0,13,0,1,2
4,142689,9,4,4,10,1,4,1,0,0,0,0,1,2
7,170924,12,5,2,10,0,4,1,0,0,39,0,2,1
0,274451,5,10,2,0,0,4,1,0,0,39,0,4,1
4,153489,9,4,2,12,0,4,1,0,0,39,0,2,2
4,186489,6,11,2,6,0,4,1,0,0,39,0,1,2
4,192409,2,14,4,8,3,4,0,0,0,39,0,0,1
7,337599,15,1,0,1,1,4,1,0,0,39,0,3,1
4,195545,11,15,0,7,3,2,0,0,0,39,0,2,1
4,61892,11,15,6,9,1,4,0,0,0,39,0,3,0
6,175697,8,2,2,3,0,4,1,0,0,39,0,1,3
4,80303,15,1,2,12,0,4,1,0,0,39,1,2,2
4,419658,11,15,4,8,3,4,0,0,0,39,0,0,0
4,319163,15,1,4,14,3,2,1,0,0,39,0,0,1
4,126743,3,8,2,8,0,4,1,0,0,26,0,2,2
4,301568,15,1,0,12,4,4,0,0,0,39,0,2,1
4,120461,15,1,0,1,1,4,0,0,0,39,0,1,2
4,268145,9,4,4,4,1,4,0,0,0,39,0,0,2
4,257337,15,1,2,3,0,4,1,0,0,39,1,3,1
5,213354,12,5,5,4,1,4,1,0,0,39,1,2,3
4,303431,11,15,2,1,5,4,0,0,0,39,0,0,1
4,124963,7,3,2,12,0,4,1,0,0,39,0,3,2
4,158218,11,15,4,5,4,4,1,0,0,39,0,1,1
7,553473,9,4,2,11,5,2,0,0,0,39,0,1,2
4,46155,11,15,2,9,2,4,0,0,0,39,0,3,1
4,138714,9,4,2,10,0,4,1,0,0,39,1,4,2
4,231781,11,15,2,12,0,4,1,0,0,39,1,3,1
4,496414,10,7,4,10,1,4,1,0,0,0,0,1,1
4,19410,11,15,0,12,4,0,0,0,0,39,0,0,2
0,28471,6,11,6,0,4,4,0,0,0,39,0,4,1
4,185821,15,1,4,12,3,4,0,0,0,39,0,0,1
0,272667,7,3,6,0,1,4,0,0,0,39,0,4,0
0,194031,15,1,4,0,1,4,0,0,0,39,0,0,1
2,144995,12,5,2,4,0,4,1,0,0,39,0,2,2
4,162494,11,15,4,12,3,4,0,0,0,39,0,2,0
4,171968,11,15,2,7,0,4,1,0,0,39,0,1,1
4,232569,11,15,4,6,1,4,1,0,0,39,0,0,1
4,161819,1,13,5,1,4,2,0,0,0,39,0,2,1
4,123343,1,13,4,12,1,4,0,0,0,39,0,0,1
4,105449,9,4,4,9,1,4,1,0,0,39,0,2,1
4,181717,8,2,5,10,3,4,0,0,0,39,0,2,1
2,102359,9,4,2,10,0,4,1,0,0,39,0,2,1
4,72887,11,15,4,6,2,1,1,0,0,39,0,1,1
4,154571,15,1,2,4,0,1,1,0,0,30,0,1,1
4,255191,9,4,2,10,0,4,1,0,0,39,1,1,2
4,174789,15,1,4,7,1,4,1,0,0,39,0,1,1
4,110402,1,13,2,12,0,4,1,0,0,39,0,1,1
